id,provider_name,provider_id,segment_name,country
11152803,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Nordic Data Resources > Sweden > Economy > Family > Fairly High Income From Capital (Super Target) (BlueKai),sweden
15101934,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Nordic Data Resources > Sweden > Economy > Family > Fairly Low Income From Capital (Power Reach) (BlueKai),sweden
11153861,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Nordic Data Resources > Sweden > Economy > Family > Fairly Low Income From Capital (Super Target) (BlueKai),sweden
15101610,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Nordic Data Resources > Sweden > Economy > Family > High Income From Capital (Power Reach) (BlueKai),sweden
11154589,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Nordic Data Resources > Sweden > Economy > Family > High Income From Capital (Super Target) (BlueKai),sweden
15101849,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Nordic Data Resources > Sweden > Economy > Family > Low Income From Capital (Power Reach) (BlueKai),sweden
11154025,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Nordic Data Resources > Sweden > Economy > Family > Low Income From Capital (Super Target) (BlueKai),sweden
15101641,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Nordic Data Resources > Sweden > Economy > Family > No Income From Capital (Power Reach) (BlueKai),sweden
11154214,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Nordic Data Resources > Sweden > Economy > Family > No Income From Capital (Super Target) (BlueKai),sweden
11153786,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Nordic Data Resources > Sweden > Economy > Household Income (BlueKai),sweden
